Prop ID,Prop Name,Prop City,Live Date,RM,PM,Total Inventory,Avali,Inv Status,Head,MTD - FH Occ,Jan-2026 Ach ADR,STLM ADR,Feb-2026 MTD ADR,LM Vs CM ADR MTD,STLM,Feb-2026 MTD Rev,LM Vs CM MTD,Jan-2026 Ach Rev,Monthly Target,Monthly RR,Achievement,Target delta,Grid Status,MTD CTF,Bucket,CM Pricing Forms Count,L30D Pricing Forms Count,Days Since Last Pricing Form,MM,City Tag,Set,CAT
53547,Via Stalin Pleasant Park,Chennai,18-Sep-2023,Shahan Kumar,Ashish Kumar,77,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,0,0-10%,#N/A,,,,Metro,PreSet,Cat C
53551,FabHotel Heritage Ruby,Kolkata,21-Sep-2023,Rohit Yadav,Ashish Kumar,15,15,Live,Arun Biyani,0.00%,1465.5,1438.2,1841.3,28.0% ▲,0.07,0.22,207.3% ▲,0.98,0.93,0.62,66.52%,-0.31,No Grid,0,0-10%,0,8,13,Rajdanga,Metro,PreSet,CAT B
53552,FabHotel Yug Residency,Varanasi,25-Sep-2023,Vibhor Agarwal,Ashish Kumar,50,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Susuwahi,Pilgrim,PreSet,
53556,FabHotel Delhi Fab,New Delhi,19-Sep-2023,Aman Mishra,Ashish Kumar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Paharganj,Metro,PreSet,
53563,FabHotel Prime Click DBR,Bangalore,19-Sep-2023,Dhirendra Singh,Arun Dagar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,MG Road,Metro,PreSet,
53564,FabExpress Mohan Vilas Residency,Dehradun,25-Sep-2023,Vibhor Agarwal,Ashish Kumar,8,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Paltan Bazaar,Leisure,PreSet,
53566,FabHotel Olive Inn Inactive,Chennai,27-Sep-2023,Shahan Kumar,Ashish Kumar,36,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Perungudi,Metro,PreSet,
53567,FabHotel Prime Country Inn & Suites,Mumbai,19-Sep-2023,Abhinav Sharma,Arun Dagar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Andheri West,Metro,PreSet,
53568,FabHotel Prime SM Deccan Park,Hyderabad,19-Sep-2023,Sharique Ansari,Ashish Kumar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Shamshabad,Metro,PreSet,
53569,FabExpress Cosmo Stays,Pune,29-Sep-2023,Shubham Verma,Arun Dagar,8,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Baner,Metro,PreSet,
53570,FabHotel Blossom Cottages,Kodaikanal,22-Sep-2023,Shahan Kumar,Ashish Kumar,16,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Naidupuram,Leisure,PreSet,
53571,FabHotel Grand Lotus,Jaipur,5-Oct-2023,Deeksha Pathak,Arun Dagar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Nirman Nagar,Leisure,PreSet,
53572,FabExpress Sunrise By Vihasta LEC,Goa,18-Nov-2023,Abhinav Sharma,Arun Dagar,24,24,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Margao,Leisure,PreSet,
53573,FabHotel Happy Home Stays LEC,Bangalore,21-Sep-2023,Dhirendra Singh,Arun Dagar,49,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Hal Old Airport Road,Metro,PreSet,
53575,Via The Lazeez,New Delhi,19-Sep-2023,Aman Mishra,Ashish Kumar,18,18,Live,Arun Biyani,0.00%,1568.9,1664.3,1496.5,-10.1% ▼,0.13,0.03,-77.5% ▼,0.42,0.56,0.08,14.97%,-0.48,PRICE_DECREASE_10_PERCENT_3PM,3547,0-10%,3,10,2,,Metro,PreSet,CAT B
53576,FabHotel Prime Kanha Shree,Indore,21-Sep-2023,Abhishek Asthana,Arun Dagar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Scheme No 114,Business,PreSet,
53579,FabHotel Antlers LEC,Mumbai,22-Sep-2023,Abhinav Sharma,Arun Dagar,13,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Borivali West,Metro,PreSet,
53580,FabHotel Prime Vdara,Vijayawada,21-Sep-2023,Shahan Kumar,Ashish Kumar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Labbipet,Business,PreSet,
53581,FabHotel Prime Click Ayra,Bangalore,20-Sep-2023,Dhirendra Singh,Arun Dagar,39,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Seshadripuram,Metro,PreSet,
53583,FabHotel Prime Park Elite,Vijayawada,20-Sep-2023,Shahan Kumar,Ashish Kumar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Vijayawada International Airport,Business,PreSet,
53589,FabHotel Prime Centella,Gwalior,20-Sep-2023,Abhishek Asthana,Arun Dagar,34,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mahalgaon,Business,PreSet,
53591,FabExpress Chaitanya Inn,Pune,20-Sep-2023,Shubham Verma,Arun Dagar,8,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Chakan,Metro,PreSet,
53592,FabHotel Grover,Kangra,25-Sep-2023,Vibhor Agarwal,Ashish Kumar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,ISBT Kangra,Leisure,PreSet,
53594,FabHotel Prime Amber,Mumbai,21-Sep-2023,Abhinav Sharma,Arun Dagar,50,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Andheri East,Metro,PreSet,
53600,FabHotel Nirvana Deluxe,Manali,27-Sep-2023,Vibhor Agarwal,Ashish Kumar,9,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Vashisht,Leisure,PreSet,
53607,FabHotel Aqua LEC,Jaipur,21-Sep-2023,Deeksha Pathak,Arun Dagar,17,17,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Vaishali Nagar,Leisure,PreSet,
53609,FabHotel Omkar Pride,Pune,25-Sep-2023,Shubham Verma,Arun Dagar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Katraj,Metro,PreSet,
53612,Via Stay Inn I,Prayagraj,25-Sep-2023,Vibhor Agarwal,Ashish Kumar,20,20,Live,Arun Biyani,0.00%,1597.4,1635.8,1754,7.2% ▲,0.07,0.05,-19.6% ▼,0.26,0.35,0.15,42.10%,-0.2,No Grid,2558,0-10%,1,4,7,,Pilgrim,PreSet,CAT B
53617,FabHotel The Avasa,Noida,25-Sep-2023,Jitendra Dhaker,Ashish Kumar,28,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sector 63,Business,PreSet,
53619,FabHotel Prime Eminent Suites,Hyderabad,21-Sep-2023,Sharique Ansari,Ashish Kumar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Madhapur,Metro,PreSet,
53621,FabHotel Relax Inn I,Kanpur,28-Sep-2023,Vibhor Agarwal,Ashish Kumar,19,19,Live,Arun Biyani,0.00%,1295,1285.7,#DIV/0!,-,0.09,0,-100.0% ▼,0.35,0.4,0,0.00%,-0.4,No Grid,0,0-10%,1,3,7,Kalyanpur,Business,PreSet,CAT C
53623,FabExpress Madhuram Landmark,Bhopal,22-Sep-2023,Abhishek Asthana,Arun Dagar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Nehru Nagar,Business,PreSet,
53628,FabHotel Royal Palace,Indore,22-Sep-2023,Abhishek Asthana,Arun Dagar,20,20,Live,Arun Biyani,0.00%,1206.1,1264.6,1172.9,-7.3% ▼,0.48,0.19,-60.9% ▼,0.93,0.83,0.53,63.31%,-0.3,No Grid,0,0-10%,2,5,2,Musakhedi,Business,PreSet,CAT B
53631,FabExpress TP Suites Inactive,New Delhi,22-Sep-2023,Aman Mishra,Ashish Kumar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mahipalpur,Metro,PreSet,
53633,FabHotel Golden Glory Delist,New Delhi,26-Sep-2023,Aman Mishra,Ashish Kumar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Tilak Nagar,Metro,PreSet,
53634,FabExpress Kottai Veedu,Pondicherry,27-Sep-2023,Shahan Kumar,Ashish Kumar,6,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Puducherry Railway Station,Leisure,PreSet,
53636,Via Epic Residency,Chennai,27-Sep-2023,Shahan Kumar,Ashish Kumar,13,13,Live,Arun Biyani,0.00%,2028,#DIV/0!,1810.5,-,0,0.04,-,0.02,0.17,0.1,59.64%,-0.07,No Grid,59,0-10%,0,1,19,,Metro,PreSet,Churn
53638,FabHotel Shivani International,Ranchi,25-Sep-2023,Vibhor Agarwal,Ashish Kumar,20,20,Live,Arun Biyani,0.00%,3346.1,3597.6,3527.4,-2.0% ▼,0.43,1.27,194.1% ▲,1.67,1.29,3.56,275.63%,2.27,No Grid,285,0-10%,1,3,7,Birsa Munda Airport,Business,PreSet,CAT A
53645,FabHotel Crystal Inn II,Ahmedabad,22-Sep-2023,Deeksha Pathak,Arun Dagar,30,0,SoldOut,Arun Biyani,0.00%,1506.4,1465.7,1252,-14.6% ▼,0.25,0.25,0.5% ▲,0.9,0.31,0.7,226.17%,0.39,No Grid,4824,0-10%,0,2,14,Paldi,Business,PreSet,CAT B
53646,FabHotel Prime Vintage,Vadodara,22-Sep-2023,Deeksha Pathak,Arun Dagar,32,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Alkapuri,Business,PreSet,
53659,FabExpress Pearl Villa,Ahmedabad,25-Sep-2023,Deeksha Pathak,Arun Dagar,11,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Nana Chiloda,Business,PreSet,
53664,FabHotel Ten Eleven Grand,Indore,27-Sep-2023,Abhishek Asthana,Arun Dagar,19,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Vijay Nagar,Business,PreSet,
53673,Via Apple Tree,Guwahati,11-Oct-2023,Rohit Yadav,Ashish Kumar,10,10,Live,Arun Biyani,0.00%,1480.9,1401.4,#DIV/0!,-,0.11,0,-100.0% ▼,0.22,0.32,0,0.00%,-0.32,No Grid,0,0-10%,0,2,14,,Business,PreSet,Churn
53674,FabHotel Anusha,Nashik,29-Sep-2023,Deeksha Pathak,Arun Dagar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Indira Nagar,Pilgrim,PreSet,
53675,FabHotel Prime Indira Nagar,Bangalore,25-Sep-2023,Dhirendra Singh,Arun Dagar,30,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Indira Nagar,Metro,PreSet,
53676,FabHotel Prashant Palace,Agra,29-Sep-2023,Vibhor Agarwal,Ashish Kumar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,fatehabad rd,Leisure,PreSet,
53679,FabExpress Dream Way Delist,Indore,27-Sep-2023,Abhishek Asthana,Arun Dagar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,AB Road,Business,PreSet,
53682,FabHotel Bliss,Ahmedabad,29-Sep-2023,Deeksha Pathak,Arun Dagar,21,21,Live,Arun Biyani,0.00%,1779.1,2068.4,1837.8,-11.2% ▼,0.27,0.44,64.0% ▲,1.16,0.3,1.23,411.66%,0.93,No Grid,0,0-10%,2,4,6,Nikol,Business,PreSet,CAT B
53683,FabHotel Prime CAG Pride,Coimbatore,25-Sep-2023,Shahan Kumar,Ashish Kumar,30,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Siddhapudur,Business,PreSet,
53685,FabHotel Prime Vihasta Platinum Nest,Goa,25-Sep-2023,Abhinav Sharma,Arun Dagar,16,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Candolim,Leisure,PreSet,
53686,FabHotel Prime Hotel Westside Hitech City,Hyderabad,25-Sep-2023,Sharique Ansari,Ashish Kumar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Hitech City Metro Station,Metro,PreSet,
53688,FabHotel Corbett Tiger Resort,Ramnagar,25-Sep-2023,Vibhor Agarwal,Ashish Kumar,17,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Corbett National Park,Leisure,PreSet,
53689,FabHotel Zara Grand,Mumbai,29-Sep-2023,Abhinav Sharma,Arun Dagar,27,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Saki Naka,Metro,PreSet,
53690,FabHotel Prime Park Prime,Durgapur,26-Sep-2023,Rohit Yadav,Ashish Kumar,87,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Recol Park,Business,PreSet,
53698,FabHotel Silver Stone Inn NGST to GST,Lucknow,26-Sep-2023,Vibhor Agarwal,Ashish Kumar,11,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Kamta,Business,PreSet,
53701,FabExpress Green Vista Inactive,Jaipur,26-Sep-2023,Deeksha Pathak,Arun Dagar,12,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Malviya Nagar,Leisure,PreSet,
53704,FabHotel Signature Inn,Jaipur,27-Sep-2023,Deeksha Pathak,Arun Dagar,22,22,Live,Arun Biyani,0.00%,2023.5,1988.3,1957.8,-1.5% ▼,1.61,1.29,-19.8% ▼,4.49,3.93,3.62,92.06%,-0.31,No Grid,935,0-10%,10,16,0,Malviya Nagar,Leisure,PreSet,CAT A
53705,FabExpress Vora Corporate Inn,Nagpur,29-Sep-2023,Deeksha Pathak,Arun Dagar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sadar,Business,PreSet,
53706,FabHotel Rama Inn,Anand,30-Sep-2023,Deeksha Pathak,Arun Dagar,19,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Jitodia,Business,PreSet,
53707,FabHotel The Mint,Mumbai,28-Sep-2023,Abhinav Sharma,Arun Dagar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Nerul,Metro,PreSet,
53708,FabHotel Prime Embassy Delist,Pune,26-Sep-2023,Shubham Verma,Arun Dagar,26,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Magarpatta,Metro,PreSet,
53722,FabHotel Prime Orbit,Vadodara,27-Sep-2023,Deeksha Pathak,Arun Dagar,35,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sayajiganj,Business,PreSet,
53723,FabHotel Bramha View,Nashik,29-Sep-2023,Deeksha Pathak,Arun Dagar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Trimbak Road,Pilgrim,PreSet,
53724,FabHotel Orchard Retreat LEC,Manali,29-Sep-2023,Vibhor Agarwal,Ashish Kumar,12,12,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Simsa Village,Leisure,PreSet,
53727,FabHotel Sapphire Comfort,Kolkata,29-Sep-2023,Rohit Yadav,Ashish Kumar,17,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Saltlake,Metro,PreSet,
53729,FabHotel 69,Goa,20-Oct-2023,Abhinav Sharma,Arun Dagar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Calangute,Leisure,PreSet,
53734,FabHotel Vijay Palace,Dharamshala,29-Sep-2023,Vibhor Agarwal,Ashish Kumar,13,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mcleod Ganj,Leisure,PreSet,
53739,FabExpress Baner Executive Delist,Pune,16-Oct-2023,Shubham Verma,Arun Dagar,6,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Baner,Metro,PreSet,
53740,FabExpress Purple Suites Inn NGST to GST,Bangalore,3-Oct-2023,Dhirendra Singh,Arun Dagar,12,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Manyata Tech Park,Metro,PreSet,
53745,FabHotel Grand Falcon,Bangalore,27-Sep-2023,Dhirendra Singh,Arun Dagar,23,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Electronic City,Metro,PreSet,
53755,FabEscape Panchwati Luxury Resorts,Rishikesh,28-Sep-2023,Vibhor Agarwal,Ashish Kumar,9,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Taliyal Gaon,Pilgrim,PreSet,
53760,FabHotel Alpha Center,Pune,30-Sep-2023,Shubham Verma,Arun Dagar,97,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Hinjewadi,Metro,PreSet,
53762,FabExpress Casa Montana LEC,Goa,30-Sep-2023,Abhinav Sharma,Arun Dagar,9,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Calangute,Leisure,PreSet,
53765,FabExpress Sairaj,Pune,30-Sep-2023,Shubham Verma,Arun Dagar,16,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Hinjewadi,Metro,PreSet,
53766,FabHotel Hexa Sector 50 LEC,Noida,29-Sep-2023,Jitendra Dhaker,Ashish Kumar,26,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,"Sector 50,",Business,PreSet,
53768,FabHotel Anuj Regency,Dharamshala,6-Oct-2023,Vibhor Agarwal,Ashish Kumar,9,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mcleod Ganj,Leisure,PreSet,
53770,FabHotel Bluebell Beach Resort,Goa,28-Sep-2023,Abhinav Sharma,Arun Dagar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Bambolim,Leisure,PreSet,
53771,FabHotel Earth View Residency,Noida,6-Oct-2023,Jitendra Dhaker,Ashish Kumar,30,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sector 122,Business,PreSet,
53772,FabHotel Prime Shree Dev Prime LEC,Udaipur,28-Sep-2023,Deeksha Pathak,Arun Dagar,17,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,"Saraswati Marg,",Leisure,PreSet,
53775,FabExpress The Golden Leaf LEC,Goa,11-Oct-2023,Abhinav Sharma,Arun Dagar,10,10,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Calangute Beach,Leisure,PreSet,
53777,FabHotel Aditya Yatri Nivas,Tirupati,29-Sep-2023,Shahan Kumar,Ashish Kumar,15,15,Live,Arun Biyani,0.00%,1768.6,1754,1628.6,-7.1% ▼,0.6,0.85,42.0% ▲,2.51,2.41,2.37,98.39%,-0.04,No Grid,3881,0-10%,2,3,1,Ramanuja Circle,Pilgrim,PreSet,CAT B
53778,FabHotel Lotus Resort,Aurangabad Maharashtra,30-Sep-2023,Deeksha Pathak,Arun Dagar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Daulatabad,Business,PreSet,
53779,FabExpress Avocado Holidays,Ooty,10-Oct-2023,Shahan Kumar,Ashish Kumar,8,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Funcity,Leisure,PreSet,
53783,FabHotel Prime Le Grand I,Surat,8-Nov-2023,Deeksha Pathak,Arun Dagar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Surat Railway Station,Business,PreSet,
53785,FabExpress Vasundhara Suits,Ghaziabad,29-Sep-2023,Jitendra Dhaker,Ashish Kumar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Vasundhara,Business,PreSet,
53789,FabHotel Indirapuram by SBG,Ghaziabad,29-Sep-2023,Jitendra Dhaker,Ashish Kumar,25,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Indirapuram,Business,PreSet,
53790,FabHotel Golden World,Ghaziabad,9-Oct-2023,Jitendra Dhaker,Ashish Kumar,40,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mayur Vihar Dasna,Business,PreSet,
53818,FabHotel The Palace,Vadodara,3-Oct-2023,Deeksha Pathak,Arun Dagar,23,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Muj Mahuda,Business,PreSet,
53822,FabHotel Prime The Golden Sunrise,Patna,6-Oct-2023,Vibhor Agarwal,Ashish Kumar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Boring Road,Business,PreSet,
53826,FabExpress Limewood LEC I,Dehradun,1-Nov-2023,Vibhor Agarwal,Ashish Kumar,17,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Dehradun Railway Station,Leisure,PreSet,
